company_id,log_content,log_date,stage,prev_stage,transition,prev_rank,curr_rank,time_gap_days,transition_type,time_gap_group
0000135067,Q: Computex展場A: 2025/06/04 和營邦主管Kemp了解目前對於鼎新AI助理合作的想像or合作方式，因目前屬於Ai產品市場資訊了解階段，已提供窗口鼎新AI助理的功能說明，並說明鼎新市場渠道夥伴經營方式&終端客戶合作方式，這塊需要再請示內部董總層級的想法，後續再進行追蹤。,2025-06-04 10:00:03.723,C1,A,A → C1,1,3,155.0,反向降級,90-180天
0000135162,22594 聯繫魏先生，這幾天請假不在，找到李小姐採購，輔具都是外銷，分享ESG因應，可以先Mail。,2024-09-03 15:47:46.130,D,C1,C1 → D,3,5,,反向降級,
0000136098,1.3/19高雄場AI AGENT活動資訊提供給採購黃小姐，他說會再問問由先生，他們有共同的管理部主管。2.與方先生(仁武分場)聯繫，也邀請AI活動，目前生產的模具有1500+，模具的使用說是可以用SFT比對(?)，專職生產，物料備料等會有生管安排人員送到現場，所以物料調度控管他不清楚，不太有碰到數量發生落差的問題，但沒有貼標的動作。目前現場的模具有PLC在計算模次、上下模時間等，後續保養等部分自己有專職的模具部門負責處理，現場的動線或是優化也有廠務部在規劃，有詢問與生管聯繫，表示他們應該不願意接見廠商。方先生說基本生產很少碰到拿錯模具的問題。,2026-03-05 17:31:33.480,C2,A,A → C2,1,4,,反向降級,
0000136113,近期製造景氣不好，有活動都可以在分享,2024-10-21 15:39:41.760,E,B,B → E,2,6,,反向降級,
0000136185,Q: MA即將到期A: 待報價給客戶。,2025-08-11 10:27:12.273,B,A,A → B,1,2,165.0,反向降級,90-180天
0000136294,Q: 線下活動出席A: 既有方案認為是用性不高，但對AI有興趣，提出若能辨識報價圖是否重複避免重工以及統一控管報價邏輯，對公司有大幫助，約PLM討論看看,2025-12-18 08:06:43.627,B,A,A → B,1,2,,反向降級,
0000136345,"Q: 線下活動出席A: 活動中誤以為升級是要換成T100。
知道需要做系統升級，想了解升級費用(他心中預算是100萬)，認為不划算的話就先不升級，採觀望態度，因為目前也看不到效益如何。
AI助理相關應用: 認為給員工太多方便，員工不理解原先的流程，這樣反而更糟。",2025-12-17 17:43:11.143,B,A,A → B,1,2,28.0,反向降級,7-30天
0000136345,Q: 線下活動出席A: 認為活動上展示的AI agent 功能比較陽春，對於同仁工作效益幫助不大,2025-12-24 17:22:58.760,B,A,A → B,1,2,0.0,反向降級,
0000136540,"22979 - 傳送mail給何小姐SQL SERVER 2022+5U報價，
電訪時何小姐不在座位，有其他小姐確認已收到",2025-11-07 08:47:48.200,B,A,A → B,1,2,,反向降級,
0000136623,15365-送中秋禮，董事長也過去大陸出差了，財務主管說希望有一些財務問題能協助先與顧問釐清一下，再關心一下財務段的輔導狀況,2024-09-10 15:22:33.857,D,C1,C1 → D,3,5,,反向降級,
0000136776,電話約訪林盈秀小姐，表示想要前往了解目前系統使用現況。八月底再電繫詢問林小姐九月初方便受訪的時間。提到防毒軟體到期要報價的部分，同仁李泓儒先生已與她聯繫。,2024-08-16 16:57:04.293,B,A,A → B,1,2,,反向降級,
0000136776,【前情】電繫-帳款追蹤【人員資訊】林盈秀(076210469)【訪談要點】公司都是開票，林盈秀小姐與會計確認10/21之後可以過去取票。過去直接跟樓下小姐說要拿票，簽名即可。【後續】10/21之後過去取票。,2024-10-11 17:18:15.367,C1,A,A → C1,1,3,30.0,反向降級,7-30天
0000136776,【前情】電繫-詢問ERP的U數增購需求【人員資訊】林盈秀【訪談要點】1.表示ERP的使用人數一直是不夠的，但是公司不買。2.之前說的硬體記憶體擴增需求，硬體業務已經聯繫。【後續】客情聯繫,2024-12-06 21:37:18.180,C1,B,B → C1,2,3,4.0,反向降級,<7天
0000136776,目前機聯調研表轉由現場的主管 田榆煜課長(電話:０７—６２１０４６９，tienyuyu@yufengrubber.com.tw   /   tienyuyu0328@yahoo.com.tw)填寫，但不知可以怎麼填入請我們協助引導。[後續] 議民經理另有一份引導客戶填寫的調研表範例，再另外提供給田課長。,2025-10-29 15:18:03.533,D,C1,C1 → D,3,5,326.0,反向降級,>180天
0000136924,15365-聯繫子芸，說明外購授權的價格真的也沒有空間，她表示OK，最後比價還有綜合考量下決定Adobe還是要繼續跟我們購買授權，可以準備訂購單提供給她,2024-10-21 14:57:21.760,B,A,A → B,1,2,2.0,反向降級,<7天
0000136924,15365-聯繫子芸，請他確認授權平台的聯絡人，她表示一樣維持填她就好，已將相關資訊回饋給採購，並告知會開立電子發票請她協助請款,2024-11-22 14:58:01.940,C1,B,B → C1,2,3,32.0,反向降級,30-90天
0000137165,拜訪Lisa副總，以及Vicky(CRM)，跟客戶互相認識交換名片，也說明新老客分工與服務模式，由於HR與CRM要評估版更，故HR四月分發版後，若有課程請我事先通知。,2026-03-09 08:21:29.120,C1,A,A → C1,1,3,458.0,反向降級,>180天
0000137274,1. 寄送1/22眼見為憑活動邀約EDM韓秋月小姐,2026-01-20 17:54:39.823,E,A,A → E,1,6,,反向降級,
0000137466,"Q: 情資,出海關鍵A: 客戶廣隆已在越南建廠多年，近日再談AI需求，待推進",2025-07-30 08:42:20.297,C1,B,B → C1,2,3,,反向降級,
0000137732,12484 聯繫忠哥，提醒明天的活動，她表示沒問題，我司已有人跟他打過招呼也確認會到場，明天在見面聊。另找AMY確認下周四的會面時間。,2025-12-09 23:53:10.017,C1,A,A → C1,1,3,29.0,反向降級,7-30天
0000137732,12484 聯繫淑華課長溝通MA專案。堅持還是要我方再降價。並提出需要再跟王董呈報。我再跟陳總聯繫，他最近都在機展現場，跟她約明天過去展會現場找他說明現況。,2026-03-26 15:26:55.667,D,C1,C1 → D,3,5,106.0,反向降級,90-180天
0000138136,00955 議價，預計下週送義聯集團總部採購委員會。,2025-04-09 16:32:54.653,B,A,A → B,1,2,,反向降級,
0000138136,00955 確認 HR 送簽內容：1. 先拿掉排班特助 2. 人版增購的部分與Server端合併為同一項目，避免總部採購委員會問不完,2025-04-22 18:10:26.447,C1,B,B → C1,2,3,13.0,反向降級,7-30天
0000138136,00955 追蹤義聯進度,2025-07-31 17:21:42.197,D,A,A → D,1,5,14.0,反向降級,7-30天
0000138764,"1. 《AI數位勞動力實踐交流會：眼見為憑，預見AI Agent新戰力》活動邀約，資訊窗口 - 劉先生已報名
2. 說明今年有很多 GP3、GP4 的客戶積極參與活動，目前版本是 GP2，可以趁機瞭解未來升版內容和 AI 應用
3. 劉先生詢問包含升版會不會對既有客製有影響、AI 助手是地端or雲端、硬體規格需求等問題，判斷對 AiGP 升版有興趣，且 AI 助手的流程簡化/自動化是重要動機，有機會的話可以進一步約拜訪",2025-12-02 17:21:31.210,C1,B,B → C1,2,3,,反向降級,
0000138862,15365-更新GCP報價單給雅惠，請她留意報價單內的備註以及補充說明，請她幫忙內部進行呈報；目前競爭最大的是中華電信，窗口會再跟中華電信確認如牌價改變的話，他們要如何計算,2024-08-28 14:59:41.770,B,A,A → B,1,2,159.0,反向降級,90-180天
0000138862,15365-與Leo討論福懋驗收進度，目前剩餘三部分 (1)平台定位機構重新調整後已再送入廠內，富鴻網Robert也入廠協助調機確認 (2) 電子看板的開關紅外線安裝設定，Leo周五會再將設備帶入福懋，請泰宇幫忙安裝 (3) 平板的問題廠商也會一併入廠檢查問題點，預計下周17號確認是否都已完成，並安排與鄭課長驗收；鄭課長要求2/17一定要上線，他已經跟副總說了，後續約時間跟副總報告，週五再偕同一起入廠確認一下驗收前整體狀況,2025-02-12 17:03:22.783,C1,A,A → C1,1,3,69.0,反向降級,30-90天
0000138862,15365-協助泰宇陳老闆紅外線驗收清單的部分，提供檔案給他，請他回覆給採購進行相關請款作業，有問題再詢問我,2025-04-30 11:28:49.100,C2,A,A → C2,1,4,9.0,反向降級,7-30天
0000138862,15365-廠長來電表示總經理室有收到昕業國際的律師函，這一部份總部法務明天會希望一起釐清....，與Leo討論後晚上會議一同和富鴻網Dicky討論這一段明天應對的說詞,2025-12-04 17:18:58.870,C1,B,B → C1,2,3,93.0,反向降級,90-180天
0000138862,15365-因財務還尚未收到舊保證票退回，請資材的陳先生協助內部確認寄回時間點；採購的另外一位小姐說上周寄出後因地址有誤被退回，今天重新寄出給台北財務同仁，已請婷萱幫忙留意包裹,2026-01-21 12:22:30.660,C1,B,B → C1,2,3,39.0,反向降級,30-90天
0000138975,"Q: 情資,擴建廠關鍵A: 已知拓廠，目前統評估暫緩。",2025-06-03 14:14:12.267,C1,B,B → C1,2,3,266.0,反向降級,>180天
0000139297,1. 寄送1/22眼見為憑活動邀約EDM給陳琬靖主任,2026-01-20 17:54:21.257,E,A,A → E,1,6,,反向降級,
0000139369,"電子發票_月租管理費，發票正本開立寄出
BI 人數增購需求討論",2025-01-10 11:42:09.847,C1,A,A → C1,1,3,,反向降級,
0000139369,"客製二階段確認書+規格書提供
英文模組、人數增購訂購單提供",2026-01-07 18:20:35.130,C1,B,B → C1,2,3,62.0,反向降級,30-90天
0000139466,"詢問週五拜訪送月餅,",2024-08-27 10:39:30.773,C1,B,B → C1,2,3,0.0,反向降級,
0000139740,採購議價個案費用，最終比照一開始單價2200(未稅),2025-08-22 17:05:47.060,B,A,A → B,1,2,,反向降級,
0000139745,"1.提供TT瘦身包參考資料
2.致電林經理邀約1/20 AI實踐交流會，他說老闆對AI有興趣，但不可能參加活動。林經理的角度是覺得AI會搶IT的工作，認為公司IT需求已經不高，所以不會想導入AI。約1/13過去拜訪",2026-01-07 16:49:34.737,C1,A,A → C1,1,3,,反向降級,
0000140088,"1. 確認窗口
2. 關懷系統使用狀態，各部門沒有反映沒有狀況，用了10幾年了，比較多使用的是ERP的庫存盤點功能。
3. 話題：流程目前很完整，成本計算上也沒有問題
4. 數智未來峰會有興趣，寄送mail給李先生，請李先生進行報名。

主要外銷國家為美國與澳洲，有向李先生說明ESG議題，未來CCA通過之後可能會需要進行碳盤查，但目前還沒有被要求要進行。",2024-07-18 14:26:17.333,C1,B,B → C1,2,3,,反向降級,
0000140088,根據之前的日報，客人不要只是報價單，要有實際效應，所以針對客戶需求說明4/23高雄場Al數位勞動力實踐研討會有體驗攤位，邀請李先生參加。李先生表示要確認一下時間安排。已先寄信業務資料及研討會資料，4/14確認信件及4/23高雄場Al數位勞動力實踐研討會是否參加。,2026-04-14 10:17:26.327,B,A,A → B,1,2,535.0,反向降級,>180天
0000140444,"1.客戶希望簡化 AI 與 BPM 表單整合流程，詢問是否可直接匯入 Word 資料，以避免需發送過多流程。
2.會議明確指出老闆最急於處理大陸廠的相關業務流程優化。
3.會議討論了現有P號帶ERP效果不佳、PDA操作困難等痛點，並確認將優先處理大陸廠的QRCODE和收發料流程，改善現有物流作業效率 。
4.顏經理希望不更動現行 ERP 流程下直接改系統，例如收貨、入庫、發料作業順序。
5.越南廠需語言包支援越文介面，另須處理資料傳輸問題；目前以大陸廠導入為主，越南暫緩。",2025-05-29 15:57:00.467,C1,B,B → C1,2,3,,反向降級,
0000140555,分享3/21研討會活動,2024-03-13 21:21:28.060,E,C1,C1 → E,3,6,,反向降級,
0000140653,Q: 線下活動出席A: 活動不錯，但他們家真的沒賺錢，暫時不考慮做AI。,2026-04-24 23:07:45.240,C2,A,A → C2,1,4,,反向降級,
0000140794,"官網留言詢問探盤查事項，0913致電會議中，代接同仁：不確定會開到幾點。((靠近中午或下午再打
1708：""台灣碳啥的""單位輔導中，預計本年78月第三方將進行驗證，現在一定是先採人工方式作業，但還是希望之後有系統可以協助這種日常作業，想看看除了該單位介紹的平台外其他市面上是否有其他應用。
預計安排跟it討論自動倉儲資料串接時同一天說明。",2024-06-05 17:11:03.730,C1,B,B → C1,2,3,,反向降級,
0000140868,今日至達宇提案磅秤整合說明，達宇對提案2有興趣，但價格上待討論。,2025-08-22 09:23:31.347,B,A,A → B,1,2,,反向降級,
0000140868,已先寄Email4/23高雄場Al數位勞動力實踐研討會資料，4/20確認信件及參加意願。,2026-04-28 00:49:21.170,C1,B,B → C1,2,3,248.0,反向降級,>180天
0000140925,"帶一奎、育賢做高階需求訪談及 MES、機聯、能源的簡報， 產品面部份沒問題，後面要再安排訪廠，了解現行已做的機聯跟電錶，後續如何接出。再提供設備清單給客戶填寫，談營運戰情室。
董事長的藍圖：整合企業戰情室，營運指標、工廠管理、能源、碳排。
聯網的、品質系統
AIGP論述及邀約619回娘家。",2025-05-27 16:19:28.920,C1,B,B → C1,2,3,,反向降級,
0000140925,關心近況，是否有找到新人進來執行專案。,2026-01-12 14:32:50.613,D,C1,C1 → D,3,5,229.0,反向降級,>180天
0000141290,已與客戶聊過，確認客戶預想,2024-10-22 20:59:08.783,C1,B,B → C1,2,3,,反向降級,
0000141290,與諺頡顧問與耀坤顧問一同拜訪客戶，葉三榮表示已經有導入機聯網，目前的機聯網系統架構相較鼎新簡單，對比起來鼎新系統更加全面，客戶目前正在試用階段，試用大約在半年時間，屆時會再評估現有機聯是否能滿足使用需求，進而評估替換。,2025-09-02 08:50:18.343,B,A,A → B,1,2,305.0,反向降級,>180天
0000141339,Q: 符合標準PASS單A: 有與董娘聯繫，因為怕價格很貴，希望可以先提供報價資料。提供給客戶,2026-03-23 17:36:54.510,B,A,A → B,1,2,,反向降級,
0000141406,接客訴，說客服回答客戶態度不佳。待內部了解。,2026-04-17 18:10:03.473,C1,B,B → C1,2,3,,反向降級,
0000141711,20272 目前確認新廠建置時程，預計7~8月會開始移機，抓10月開始新廠可以正常運作，後續也會需要再將硬體那些都搬過去。,2025-04-02 15:06:08.887,C1,B,B → C1,2,3,42.0,反向降級,30-90天
0000141711,20272 聯繫毓君，已安排5/2顧問初訪，毓君回覆是否可以再早一點，與毓君回覆會再幫他協調，目前先暫訂5/2,2025-04-18 10:45:54.877,D,C1,C1 → D,3,5,15.0,反向降級,7-30天
0000141965,"1. 仲寧自我介紹
2. HR+BPM MA因為漲價的關係，覺得不太能接受，碎念了一下，認為公司可能會考慮改為一年一簽較為保守的作法
3. 目前在編明年預算，價格要等董事長確認，這周三再致電跟進",2025-11-18 08:56:15.287,B,A,A → B,1,2,430.0,反向降級,>180天
